,Hips_Xposition,Hips_Yposition,Hips_Zposition,Hips_Zrotation,Hips_Xrotation,Hips_Yrotation,LeftUpLeg_Zrotation,LeftUpLeg_Xrotation,LeftUpLeg_Yrotation,LeftLeg_Zrotation,LeftLeg_Xrotation,LeftLeg_Yrotation,LeftFoot_Zrotation,LeftFoot_Xrotation,LeftFoot_Yrotation,LeftToeBase_Zrotation,LeftToeBase_Xrotation,LeftToeBase_Yrotation,RightUpLeg_Zrotation,RightUpLeg_Xrotation,RightUpLeg_Yrotation,RightLeg_Zrotation,RightLeg_Xrotation,RightLeg_Yrotation,RightFoot_Zrotation,RightFoot_Xrotation,RightFoot_Yrotation,RightToeBase_Zrotation,RightToeBase_Xrotation,RightToeBase_Yrotation,Spine_Zrotation,Spine_Xrotation,Spine_Yrotation,Spine1_Zrotation,Spine1_Xrotation,Spine1_Yrotation,Neck_Zrotation,Neck_Xrotation,Neck_Yrotation,Head_Zrotation,Head_Xrotation,Head_Yrotation,LeftShoulder_Zrotation,LeftShoulder_Xrotation,LeftShoulder_Yrotation,LeftArm_Zrotation,LeftArm_Xrotation,LeftArm_Yrotation,LeftForeArm_Zrotation,LeftForeArm_Xrotation,LeftForeArm_Yrotation,LeftHand_Zrotation,LeftHand_Xrotation,LeftHand_Yrotation,LeftHandThumb_Zrotation,LeftHandThumb_Xrotation,LeftHandThumb_Yrotation,L_Wrist_End_Zrotation,L_Wrist_End_Xrotation,L_Wrist_End_Yrotation,RightShoulder_Zrotation,RightShoulder_Xrotation,RightShoulder_Yrotation,RightArm_Zrotation,RightArm_Xrotation,RightArm_Yrotation,RightForeArm_Zrotation,RightForeArm_Xrotation,RightForeArm_Yrotation,RightHand_Zrotation,RightHand_Xrotation,RightHand_Yrotation,RightHandThumb_Zrotation,RightHandThumb_Xrotation,RightHandThumb_Yrotation,R_Wrist_End_Zrotation,R_Wrist_End_Xrotation,R_Wrist_End_Yrotation
00:00:43.462060,22.162577,31.220667,-11.166137,-6.390352,0.634969,1138.774928,0.807563,-28.526396,2.563564,-4e-06,60.845777,2e-06,1.084274,-30.319572,3.252024,0.0,-12.371628,0.0,4.036867,-47.697096,4.644555,-1e-06,41.483239,2e-06,7.151736,7.370775,-3.574879,-1e-06,-8.510962,0.0,-2.618893,-17.470301,0.619777,7.792009,42.139457,-10.925082,0.520492,20.464399,13.813235,-18.035243,-49.558743,2.693354,10.818437,1.282677,-22.001948,-47.994008,17.364634,-16.998601,-6.7e-05,-0.000203,-50.163744,-24.688976,43.784525,38.393559,0.0,-0.0,1e-06,0.0,1e-06,0.0,-3.731898,12.413643,-4.869802,68.703254,-7.680289,-5.877212,0.000254,-0.000181,100.302865,-3.944101,18.121685,-32.826719,1e-06,-0.0,0.0,2e-06,0.0,-0.0
00:00:43.500522,23.223455,31.549141,-10.858758,-3.795916,4.156081,1131.349256,-2.378696,-23.773018,7.005924,-4e-06,56.601385,-0.0,0.61133,-29.179507,5.731367,-0.0,-12.701909,0.0,5.036462,-47.474217,10.103609,-0.0,43.51755,-2e-06,5.786982,7.853696,-0.311057,1e-06,-9.263886,-0.0,1.997787,-17.295227,6.768284,-3.101434,43.122447,-8.464547,-2.025768,20.630528,18.384479,-17.291531,-51.884477,1.401555,8.682851,5.541592,-17.711734,-48.547117,23.992407,-12.221252,-7e-05,-0.00013,-45.181052,-27.662678,42.254928,38.760343,-0.0,1e-06,-0.0,0.0,-1e-06,0.0,-7.480971,9.927569,-2.126126,67.363717,-10.295416,-5.673947,0.000297,-0.000152,114.895475,-3.519096,20.604258,-33.02043,-1e-06,-1e-06,1e-06,-1e-06,-1e-06,1e-06
00:00:43.538984,24.082037,32.142368,-10.59179,-1.245509,6.902628,1124.951172,-4.999021,-20.25984,11.725633,-2e-06,52.235511,0.0,-1.674727,-24.990487,5.511494,1e-06,-15.749013,-3e-06,4.255872,-45.587568,12.375376,2e-06,41.863739,-0.0,4.005604,8.488158,3.768904,0.0,-9.727818,2e-06,5.863895,-15.636116,11.615672,-13.176527,43.564476,-6.258747,-5.136835,20.756349,23.183755,-16.935811,-53.886634,-0.868519,7.200464,11.045616,-12.164219,-50.099926,24.772999,-9.355416,-7.2e-05,-0.000134,-43.458619,-29.273398,40.650817,38.126468,-1e-06,0.0,1e-06,-2e-06,-0.0,1e-06,-11.540199,4.862386,3.444349,66.429122,-13.626779,-5.186889,0.000347,-0.000186,125.404923,-2.126436,25.131937,-34.339258,1e-06,0.0,-0.0,2e-06,-0.0,-0.0
00:00:43.577446,24.5214,32.653614,-10.288892,-2.822668,8.459573,1122.062165,-3.667276,-21.411137,14.56447,2e-06,51.506532,-4e-06,-4.539379,-20.641943,3.516033,1e-06,-19.519595,4e-06,5.457429,-45.24345,13.056192,-1e-06,38.326797,-1e-06,3.287325,10.056596,6.019291,-1e-06,-10.278853,-1e-06,8.961862,-14.362228,14.153483,-18.133322,41.84205,-5.990829,-7.892473,21.087364,27.14796,-16.199327,-55.760971,-3.211439,6.081947,14.647433,-8.018213,-53.627182,22.15651,-5.562193,-7.2e-05,-0.000133,-43.632287,-28.222671,39.607379,35.830503,2e-06,3e-06,1e-06,1e-06,6e-06,1e-06,-13.559922,1.011313,9.311226,65.13448,-16.555916,-2.102,0.000336,-0.000167,132.127004,1.396911,28.766875,-37.705479,-0.0,-1e-06,-3e-06,-1e-06,-2e-06,-1e-06
00:00:43.615908,24.797211,32.97567,-9.951916,-4.709413,9.052068,1120.401719,-1.133007,-23.322451,16.346693,-2e-06,53.150367,-5e-06,-7.578143,-16.522055,1.425506,0.0,-23.760404,0.0,7.312605,-44.88563,13.216307,-1e-06,35.764581,-2e-06,2.090318,11.238951,7.539494,0.0,-10.647655,2e-06,10.529799,-13.007755,15.858436,-20.062461,40.46662,-5.14289,-8.92034,21.499716,28.307615,-16.454537,-56.930675,-5.521213,6.099761,15.977382,-6.318744,-57.244929,19.676872,-2.013224,-7.1e-05,-0.000131,-44.917004,-28.17096,40.223172,34.87639,1e-06,-1e-06,0.0,2e-06,-1e-06,1e-06,-13.573268,-2.085879,12.824823,63.73686,-15.863589,3.354544,0.000349,-0.00016,133.630766,4.139675,32.973479,-39.74079,-0.0,0.0,0.0,-0.0,-0.0,-1e-06
00:00:43.654370,25.010418,33.0327,-9.582623,-6.247294,8.583135,1119.845796,1.40716,-24.964592,16.45793,-2e-06,56.351038,3e-06,-9.901594,-13.854979,0.374693,-1e-06,-27.434744,1e-06,9.540233,-44.535835,13.469715,0.0,35.527355,1e-06,0.70342,10.815031,7.815324,1e-06,-10.784955,1e-06,11.548445,-11.981648,17.396005,-20.620587,40.608965,-3.254934,-7.224487,22.316755,25.060707,-17.321126,-58.331974,-6.127255,7.409579,16.661309,-6.135957,-59.148735,16.469212,-0.59723,-6.5e-05,-0.00015,-49.390881,-33.330251,38.934332,38.269649,1e-06,1e-06,-0.0,0.0,0.0,0.0,-11.769657,-4.682858,14.753101,60.781649,-13.324365,7.755427,0.000323,-0.000154,130.693361,4.99366,34.164449,-40.309826,0.0,-1e-06,1e-06,-0.0,1e-06,-3e-06
00:00:43.692832,25.105339,32.707901,-9.125276,-8.345855,6.835183,1121.536733,4.892168,-26.803872,15.425934,-1e-06,61.340597,3e-06,-11.189066,-13.799016,-1.240851,-0.0,-28.778575,0.0,12.339012,-45.027793,13.542459,0.0,38.203751,0.0,0.929694,7.985192,6.242068,-1e-06,-10.046504,2e-06,11.154428,-12.47806,17.275043,-17.317712,41.961691,-0.931083,-3.309048,22.952639,19.067383,-18.533087,-58.701029,-6.00089,8.912159,16.283786,-6.508605,-59.876963,12.7754,-1.435508,-0.000109,-0.000134,-57.101334,-36.435128,38.320701,42.135003,3e-06,-1e-06,-0.0,2e-06,-1e-06,-0.0,-9.178044,-5.775135,15.48219,55.544222,-11.408287,10.736376,0.000327,-0.000201,123.111032,5.340725,35.235464,-39.635253,-0.0,-0.0,-0.0,-0.0,-0.0,-2e-06
00:00:43.731294,25.155668,32.031376,-8.604183,-10.935239,3.537987,1125.843358,8.982883,-28.919069,12.68203,-3e-06,67.561861,6e-06,-11.089246,-15.816208,-3.066915,-2e-06,-31.338533,1e-06,15.053546,-46.369297,11.776441,-0.0,43.283745,4e-06,1.051584,3.219424,3.388688,-0.0,-8.6801,-1e-06,7.881358,-14.394255,13.861238,-7.311496,43.447749,-0.107538,1.473444,24.452451,11.508701,-23.135388,-59.287381,-6.961643,9.343275,14.418572,-7.440853,-61.194766,9.236727,-3.09327,-0.00012,-0.000229,-67.830206,-36.392696,40.301357,46.377753,-1e-06,-1e-06,0.0,0.0,-0.0,0.0,-7.325252,-6.086894,16.025171,49.258713,-9.385909,10.913345,0.000293,-0.000219,111.485394,2.95977,36.529412,-36.865188,-1e-06,-0.0,-2e-06,-0.0,0.0,2e-06
00:00:43.769756,25.044449,31.23398,-8.071594,-14.363367,-1.00245,1132.810698,13.3827,-32.44125,7.598823,-5e-06,73.881378,-4e-06,-10.337508,-19.670964,-5.223948,-1e-06,-28.867876,2e-06,17.746901,-48.905691,9.133448,1e-06,48.642804,-0.0,2.282159,-1.535091,-1.245675,-0.0,-7.545428,-3e-06,3.174505,-15.754354,8.324356,6.888604,43.632843,-2.329967,5.043836,25.668165,5.866402,-26.148288,-59.974969,-7.516794,10.791102,11.243779,-9.883568,-63.44325,7.010813,-4.499157,-0.00017,-0.000227,-79.39972,-27.593706,44.477454,44.411014,-1e-06,3e-06,0.0,-0.0,4e-06,0.0,-6.229904,-4.573675,14.97053,44.973381,-7.765123,12.072792,0.000236,-0.00017,96.061515,1.999917,36.031259,-34.85548,1e-06,-1e-06,1e-06,2e-06,-1e-06,0.0
00:00:43.808218,24.925568,30.738876,-7.635311,-16.968333,-5.090482,1140.921028,15.403159,-36.336159,0.782709,5e-06,77.390633,4e-06,-9.870346,-22.38109,-7.180364,-1e-06,-27.796638,-1e-06,18.281732,-51.587083,5.94019,-1e-06,52.323791,-2e-06,3.637106,-4.918913,-6.771587,0.0,-7.403508,0.0,-1.068319,-16.451957,3.1775,19.193837,44.340509,-5.734935,8.345514,23.822431,0.747467,-24.996711,-58.960051,-5.146714,14.021884,6.487638,-14.479253,-65.72719,4.141104,-5.326586,-0.000205,-0.000271,-88.017834,-7.358113,49.882606,32.114344,1e-06,0.0,-0.0,-0.0,1e-06,-1e-06,-5.059685,-2.736822,12.588043,43.999587,-7.791841,12.70103,0.000179,-0.00023,82.630228,4.441811,37.361312,-37.821213,-2e-06,-3e-06,1e-06,-2e-06,-2e-06,-2e-06
00:00:43.846680,24.799788,30.617136,-7.37707,-19.030599,-6.17985,1147.106885,14.585416,-40.115719,-4.11473,3e-06,77.739055,-9e-06,-8.719876,-23.53569,-7.737862,0.0,-25.973691,1e-06,17.397306,-54.531182,5.081707,-0.0,53.802486,1e-06,4.989574,-6.810277,-11.815284,-1e-06,-7.268837,6e-06,-3.8081,-16.922477,0.649282,25.541878,44.848234,-7.656952,9.984408,21.151371,-1.437405,-25.801192,-59.337064,-6.249758,15.458829,2.610633,-18.652646,-64.914965,1.933714,-6.754988,-0.000211,-0.000575,-89.637142,37.200209,47.238975,-1.842993,1e-06,-1e-06,1e-06,2e-06,-0.0,0.0,-4.105764,0.045874,9.651406,48.5137,-12.572514,9.732045,0.000192,-0.000151,83.484617,3.306023,35.9497,-37.000975,2e-06,1e-06,3e-06,2e-06,1e-06,4e-06
00:00:43.885142,24.785007,30.878363,-7.297351,-20.298298,-5.697693,1149.775357,12.837811,-41.04261,-6.929065,-2e-06,75.065896,-2e-06,-8.67358,-24.005709,-7.336726,0.0,-24.822624,-0.0,17.297275,-55.361569,7.069768,-1e-06,52.48179,-1e-06,5.512985,-6.975849,-15.738298,-0.0,-6.89429,2e-06,-4.507325,-17.088565,0.253708,27.085948,45.57025,-8.598782,9.570457,19.801027,-0.914203,-27.63229,-59.78177,-8.812716,15.109005,2.078757,-20.263602,-64.753274,-0.70398,-7.320559,-0.000202,-0.000256,-87.446973,54.086806,46.425626,-15.702861,-1e-06,-0.0,-0.0,-1e-06,-1e-06,-1e-06,-3.526143,3.232605,6.37269,53.518678,-15.900342,8.126205,0.00022,-0.000168,92.589061,2.020095,34.632918,-36.867012,0.0,-1e-06,-0.0,1e-06,-1e-06,-1e-06
00:00:43.923604,24.933235,31.334667,-7.459968,-20.536547,-3.765129,1148.737497,11.284474,-39.541078,-5.984176,-1.2e-05,71.118689,-2e-06,-8.216236,-23.637202,-5.986898,-0.0,-23.469013,1e-06,16.919449,-55.040963,9.312764,0.0,50.546241,0.0,5.820259,-4.620583,-16.385866,-0.0,-7.838604,1e-06,-4.395313,-16.935326,1.173037,25.344211,45.894302,-9.076167,7.137614,20.21178,2.920749,-28.665464,-58.813605,-11.5036,13.518677,3.574972,-19.189664,-65.631418,-0.654536,-5.46173,-0.000187,-0.000151,-81.88054,41.366682,45.301937,-5.865273,-4e-06,-1e-06,1e-06,-5e-06,-1e-06,-0.0,-5.169623,4.129167,6.092238,56.784868,-16.538963,5.981512,0.000261,-0.00024,101.965681,2.897252,35.155916,-38.580573,-1e-06,-1e-06,-1e-06,-1e-06,1e-06,1e-06
00:00:43.962066,25.252853,31.779383,-7.888858,-19.652215,0.183113,1145.3989,8.284198,-37.04643,-2.588654,-5e-06,66.821858,-1e-06,-6.975118,-22.354502,-4.102072,2e-06,-24.205881,1e-06,13.924738,-55.655072,8.758786,1e-06,50.370982,-2e-06,5.190613,-0.664476,-13.562644,0.0,-9.921313,2e-06,-1.471403,-16.830472,5.100839,17.775342,45.714719,-9.213321,4.139798,21.186173,7.585192,-27.768259,-58.392913,-13.218179,11.560035,6.271375,-17.238706,-65.309736,3.096444,-2.539882,-0.000157,-0.00023,-74.231575,40.397249,40.519807,-6.616286,1e-06,-0.0,-0.0,0.0,0.0,-0.0,-6.382657,2.642465,6.841339,58.708809,-16.202016,5.741808,0.000283,-0.000247,108.413318,0.957201,35.79683,-37.733752,0.0,1e-06,1e-06,-1e-06,-0.0,0.0
00:00:44.000528,25.724333,32.061634,-8.402448,-17.833607,4.772614,1141.189755,4.568541,-34.239708,1.97601,-0.0,62.733314,-1e-06,-5.39726,-21.503748,-2.580931,0.0,-24.507794,1e-06,9.601155,-57.338345,5.768426,1e-06,52.15779,-0.0,3.585101,3.101543,-10.539395,-1e-06,-12.204007,3e-06,3.104749,-16.238411,9.974815,6.865074,44.950534,-8.787026,0.776981,22.051467,12.668045,-25.735934,-57.888558,-14.269735,9.754069,9.927827,-14.032414,-64.817512,7.149361,-0.615645,-0.000139,-0.000231,-69.454985,37.509705,40.030663,-6.216785,5e-06,-0.0,-0.0,6e-06,-0.0,-1e-06,-7.780092,0.134686,8.576363,60.179943,-14.761499,7.134292,0.0003,-0.000238,111.826022,-3.420729,36.724862,-35.413278,-1e-06,0.0,-0.0,-3e-06,0.0,-1e-06
00:00:44.038990,26.37055,32.125,-8.730398,-14.909164,8.667094,1135.589437,1.875411,-30.332792,8.493264,3e-06,59.145859,-2e-06,-4.881193,-21.747843,-2.875149,1e-06,-23.237372,1e-06,7.392538,-58.260626,3.357318,-0.0,54.729285,-0.0,2.408308,4.316606,-11.125747,-1e-06,-12.404303,-2e-06,7.031864,-15.392156,14.649637,-3.222952,44.286486,-7.05803,-2.617157,22.068389,17.775757,-23.203194,-56.044127,-15.011789,7.534824,12.856733,-10.811494,-65.330957,6.545141,1.216297,-0.000149,-0.000135,-68.016506,35.957094,31.446686,-5.243297,-0.0,0.0,0.0,-1e-06,0.0,0.0,-9.627783,-2.204724,10.771671,61.356873,-12.540345,8.584837,0.000307,-0.000234,112.532803,-10.883427,36.755403,-29.917619,-1e-06,0.0,-0.0,-0.0,-0.0,-0.0
00:00:44.077452,27.284735,32.038799,-8.840334,-9.74113,12.252585,1128.89607,-2.100122,-24.486571,15.54005,-0.0,55.088693,-3e-06,-5.702896,-21.811965,-5.060866,1e-06,-23.716529,-0.0,4.883639,-56.975317,0.132964,2e-06,56.933226,2e-06,1.390281,1.308174,-15.045641,1e-06,-10.93221,0.0,10.089298,-14.076445,19.308166,-13.968232,44.281315,-3.512406,-4.147593,21.396836,19.685553,-19.080147,-53.99035,-12.667379,6.158994,14.81378,-8.278251,-66.863481,-0.212588,1.651521,-0.000143,-0.000232,-69.210348,37.345606,17.354402,-1.998593,-1e-06,-1e-06,0.0,-0.0,-1e-06,-1e-06,-10.544233,-3.763903,12.869071,62.394345,-9.302819,8.633532,0.000286,-0.00022,110.919581,-17.79024,35.504447,-23.913199,0.0,-1e-06,-1e-06,-0.0,-2e-06,-0.0
00:00:44.115914,28.224558,31.840927,-8.637178,-5.902898,13.90942,1124.278097,-5.083703,-20.003367,19.886746,-3e-06,52.827924,-1e-06,-6.790786,-21.615319,-7.078759,1e-06,-25.492308,0.0,2.814287,-54.193344,-4.541356,0.0,57.193006,1e-06,-2.707138,-4.058854,-19.856376,1e-06,-10.239625,-2e-06,11.157549,-14.283304,21.507212,-19.023183,43.960515,-1.060037,-4.581842,19.616865,20.050662,-16.155667,-50.164181,-10.253065,4.662508,15.104381,-5.985706,-69.105921,-8.148576,-0.478818,-0.000154,-0.000204,-72.959705,43.640042,7.214924,1.89226,1e-06,1e-06,1e-06,1e-06,1e-06,-0.0,-11.526902,-3.185946,12.93795,63.902512,-2.686471,9.559297,0.000262,-0.000236,103.51149,-30.047717,32.705408,-12.667426,1e-06,-3e-06,2e-06,1e-06,-2e-06,-1e-06
00:00:44.154376,29.038757,31.585653,-8.140091,-4.776729,13.222569,1124.553818,-5.181098,-18.174599,19.842073,2e-06,55.18408,-0.0,-7.920365,-19.840265,-8.579225,0.0,-29.37105,-2e-06,0.972881,-49.21043,-8.544619,2e-06,54.767541,1e-06,-9.470782,-12.056928,-21.900349,0.0,-7.304033,1e-06,10.797557,-15.449186,20.688416,-18.261392,42.23972,-1.627204,-2.87894,18.783363,17.599005,-13.76392,-46.817948,-7.222814,4.690406,13.62271,-5.748373,-71.631534,-14.100423,-3.101839,-0.000185,-0.000229,-81.72962,50.598379,4.375701,2.797397,-1e-06,1e-06,-1e-06,-1e-06,-1e-06,-0.0,-10.555628,-0.700136,10.960301,64.960092,5.440852,9.590666,0.000192,-0.000131,90.569367,-33.395254,27.64461,-5.963995,1e-06,-1e-06,-1e-06,-1e-06,1e-06,-2e-06
00:00:44.192838,29.572004,31.425751,-7.17333,-5.762603,8.044931,1129.379101,1.547396,-19.558831,16.52629,-4e-06,65.584426,3e-06,-11.133772,-9.479351,-12.482244,-2e-06,-40.733435,-1e-06,3.387637,-43.728794,-10.124285,-4e-06,54.484231,-0.0,-7.533556,-16.140459,-24.380712,0.0,-7.462367,-1e-06,7.847204,-16.607789,15.377162,-10.320171,39.820204,-3.977254,1.210746,20.257679,11.72437,-14.226288,-46.136965,-4.527452,6.79959,10.081438,-9.340013,-73.084766,-17.182671,-5.712702,-0.000223,-5.5e-05,-91.079664,51.902761,9.187474,-0.954814,0.0,-2e-06,1e-06,0.0,-2e-06,0.0,-7.07938,2.411269,7.732559,64.632427,12.2285,8.876216,0.000149,-0.00023,74.739058,-22.246483,28.49278,-14.013413,-3e-06,1e-06,-1e-06,-1e-06,-2e-06,0.0
00:00:44.231300,30.055939,31.450619,-5.90668,-6.507865,-0.311791,1135.376882,10.85057,-22.786534,9.094211,-6e-06,78.117563,7e-06,-15.049803,4.137735,-15.962985,1e-06,-35.779762,0.0,7.310386,-35.771907,-16.681955,-2e-06,52.474472,-3e-06,-7.633517,-17.664734,-25.216133,0.0,-7.735299,2e-06,0.765714,-17.582003,5.477383,4.311903,38.546692,-6.919305,5.516827,22.685792,5.724466,-17.959993,-45.670801,-2.673886,9.689668,4.557375,-14.41481,-72.794544,-16.407211,-6.991272,-0.000242,-0.000262,-98.043971,51.425942,15.477601,-6.060714,-0.0,0.0,0.0,-0.0,2e-06,0.0,-4.151316,5.521815,4.968634,64.206715,13.106268,6.178789,0.000125,-0.000157,63.059954,-6.389224,29.246197,-25.405742,-2e-06,-0.0,-1e-06,-1e-06,-0.0,-1e-06
00:00:44.269762,30.562338,31.504175,-4.822979,-5.580651,-7.234232,1141.157079,15.003615,-28.066897,-0.677947,0.000294,89.335138,3.7e-05,-15.666168,9.029195,-11.503897,3e-06,-13.94369,-0.0,10.352726,-28.220986,-23.835248,1e-06,49.71498,-1e-06,-7.383633,-19.467117,-24.604992,-1e-06,-7.741417,3e-06,-6.109716,-14.686898,-2.954618,16.309372,35.466109,-9.590534,8.178301,23.71955,1.57818,-19.250217,-44.202833,-0.030733,13.762771,0.634531,-18.763078,-69.431933,-12.36966,-7.799694,-0.000263,-0.000235,-103.064242,46.222301,25.474915,-8.962107,0.0,-1e-06,0.0,1e-06,1e-06,-1e-06,-0.703179,9.403933,-0.362186,63.457184,8.578777,0.724219,0.000124,-0.000155,65.200139,3.720493,27.274272,-33.803685,2e-06,-0.0,0.0,1e-06,1e-06,0.0
00:00:44.308224,31.049644,31.58322,-4.008023,-5.745479,-10.017525,1142.636881,15.341201,-34.974356,-5.814886,5e-06,97.151081,3e-06,-13.010218,1.123108,1.038002,2e-06,-12.903192,1e-06,14.044664,-25.188787,-23.062902,1e-06,47.94369,-1e-06,-7.068322,-19.743504,-26.226149,0.0,-8.250495,-0.0,-9.781297,-13.951221,-6.653357,21.893529,33.103963,-10.24382,8.953536,23.695523,0.080837,-19.472092,-43.519725,1.312158,15.752583,-0.543153,-20.864563,-62.150227,-6.848344,-7.693453,-0.000271,-0.000166,-107.78589,35.483669,39.571937,-6.192884,3e-06,-1e-06,2e-06,0.0,1e-06,3e-06,1.456088,12.389757,-6.752951,63.844715,2.283171,-4.339556,0.000157,-0.000229,75.185561,7.785233,29.040516,-37.695811,-1e-06,-0.0,1e-06,3e-06,0.0,0.0
00:00:44.346686,31.661716,31.651043,-3.438224,-4.991635,-9.446635,1137.57817,14.711157,-38.966233,-4.324308,7e-06,98.989508,3e-06,-7.890343,-3.460082,9.050101,-1e-06,-11.825252,0.0,15.715167,-22.565041,-17.972178,-0.0,47.870491,-3e-06,-7.549665,-20.312441,-26.345165,-1e-06,-8.208953,2e-06,-10.245134,-15.396657,-5.46915,20.194482,32.217425,-8.55809,8.221897,23.03838,1.331885,-17.95926,-41.549492,2.709271,17.08455,1.418471,-19.806164,-58.032463,-0.254048,-6.191429,-0.000271,-0.000173,-109.414119,25.364591,46.916033,0.792211,-1e-06,0.0,0.0,-1e-06,1e-06,0.0,0.048945,14.328525,-9.950226,66.825055,-4.764429,-8.121166,0.000199,-0.000248,86.413696,9.465389,29.410149,-40.465616,1e-06,-0.0,-0.0,0.0,0.0,0.0
00:00:44.385148,32.326916,31.805923,-3.094092,-2.634389,-7.276076,1128.323209,14.079444,-39.748146,-0.063011,-2.7e-05,94.615564,0.0,-7.643879,-5.19511,8.389807,0.0,-12.674582,1e-06,14.060379,-19.155863,-13.099688,-2e-06,48.485754,-0.0,-8.270691,-21.163917,-22.638934,0.0,-8.337176,2e-06,-8.053546,-17.203903,-1.24542,13.480606,32.196241,-6.004777,5.821116,22.961178,6.309333,-15.993276,-40.451625,2.78239,17.177033,5.967959,-15.710945,-57.593098,5.501845,-4.383827,-0.00027,-0.000234,-105.520904,16.349542,46.070702,8.152128,-0.0,-0.0,-1e-06,-0.0,-0.0,-2e-06,-2.452816,14.218548,-7.700673,67.976447,-11.523215,-11.446513,0.000253,-0.000243,98.951765,9.090825,30.640492,-42.256198,-2e-06,1e-06,1e-06,-1e-06,-0.0,1e-06
00:00:44.423610,33.079498,32.06023,-2.893469,0.408405,-5.418985,1117.960227,13.009346,-38.51377,3.367819,1.1e-05,85.371176,-5e-06,-8.888551,-5.080744,4.984852,2e-06,-13.479661,-4e-06,10.411251,-16.033876,-9.239526,3e-06,49.164156,-0.0,-8.422683,-22.047936,-16.616793,-0.0,-8.991792,-1e-06,-3.862868,-17.944319,3.883018,5.018431,31.621956,-3.419666,2.598339,23.846881,11.97575,-14.916442,-41.460307,3.348853,14.361986,10.561744,-10.696431,-58.075739,9.782127,-0.90778,-0.000236,-0.000183,-98.006487,6.864317,49.128154,14.900942,0.0,0.0,2e-06,0.0,-1e-06,-1e-06,-4.861629,11.603724,-3.614262,67.307737,-16.032245,-11.767712,0.000272,-0.000171,109.902101,6.955722,33.512344,-42.187261,2e-06,-1e-06,1e-06,2e-06,-1e-06,1e-06
00:00:44.462072,33.905098,32.410255,-2.661035,3.159743,-5.123006,1108.741657,11.65723,-35.391766,4.979251,-0.0,72.44923,6e-06,-11.484841,-3.915535,5.071251,-1e-06,-13.879751,-0.0,6.524534,-12.752238,-6.739069,-0.0,48.736538,-1e-06,-8.114801,-22.485956,-10.00583,-0.0,-9.593707,-2e-06,1.684838,-17.321872,8.871776,-3.476283,30.645474,-1.756045,-0.224777,25.051776,16.523583,-13.721153,-42.603524,5.339824,11.220517,15.036136,-6.362012,-60.112481,12.588979,2.529338,-0.000218,-0.000343,-88.753718,4.293833,53.739013,17.826958,-1e-06,0.0,2e-06,0.0,-1e-06,-1e-06,-6.501926,7.927042,0.898462,66.982033,-17.673466,-8.785357,0.000325,-0.00022,116.849879,-0.827351,36.794892,-38.287035,-0.0,-1e-06,2e-06,0.0,-1e-06,-0.0
00:00:44.500534,34.714176,32.816177,-2.339324,5.454312,-5.732819,1101.567445,9.307384,-30.74988,4.211721,1e-06,56.492785,-1e-06,-14.346874,-1.419854,7.769888,-1e-06,-12.842319,-1e-06,3.194049,-9.533108,-3.989467,2e-06,47.461632,-1e-06,-7.14288,-22.352101,-5.046252,-1e-06,-9.95716,-0.0,5.145626,-16.517347,11.641165,-8.287836,29.997549,-1.068918,-3.765935,25.646102,21.765766,-13.428317,-42.676685,5.981373,8.67013,18.702989,-2.655057,-64.530651,14.118735,4.742067,-0.00017,-0.000228,-78.862887,11.674058,48.800233,10.352946,1e-06,1e-06,0.0,1e-06,0.0,-2e-06,-8.835183,4.035989,5.86807,67.831135,-16.816472,-4.620243,0.000291,-0.000112,119.307627,-12.74279,38.702468,-29.286758,-0.0,-0.0,-0.0,2e-06,0.0,0.0
00:00:44.538996,35.418419,33.213963,-1.86158,6.764396,-6.715463,1096.201867,6.981742,-25.390716,2.288362,-0.0,39.712144,-1e-06,-16.601885,3.594091,7.707619,-1e-06,-13.11291,1e-06,1.697509,-6.31342,0.716604,-2e-06,45.268349,-0.0,-6.121285,-21.799852,-3.627736,-1e-06,-9.984593,0.0,7.749719,-16.519919,13.713005,-11.114222,30.322376,-0.341587,-5.682257,25.193358,24.497015,-13.240644,-41.590815,7.449518,8.195465,20.725446,-1.192684,-70.688148,13.702544,7.143295,-0.000148,-0.000229,-72.837745,14.615568,41.124579,6.483953,3e-06,1e-06,-1e-06,3e-06,2e-06,-2e-06,-10.523132,1.161286,9.487126,68.989637,-14.378175,-0.679013,0.000296,-0.00014,118.537646,-21.650313,39.277409,-21.259404,-1e-06,-2e-06,1e-06,-0.0,-2e-06,1e-06
00:00:44.577458,36.117699,33.570827,-1.251486,8.230837,-7.700795,1092.482747,3.631386,-20.027793,0.241737,-1e-06,26.472592,-0.0,-24.158084,10.800875,7.965842,1e-06,-13.411426,2e-06,0.001137,-2.984186,5.372548,-1e-06,43.154027,-2e-06,-5.095582,-21.404961,-3.784601,1e-06,-10.030949,-0.0,9.179732,-17.228039,15.260751,-12.839885,31.128556,0.743492,-6.116988,25.046785,24.825847,-13.476256,-40.649106,9.085958,8.718423,21.991577,-0.761783,-76.493297,12.105149,8.230888,-0.000135,-0.00023,-70.264355,20.065538,36.065643,2.955263,-0.0,1e-06,1e-06,-1e-06,-0.0,1e-06,-11.838831,0.362398,10.331957,70.728378,-9.177965,3.542134,0.000292,-0.000137,114.603075,-28.614376,37.810691,-14.41514,-3e-06,0.0,-1e-06,-4e-06,0.0,0.0
